()

------ PROCESSES AND THREADS (ps -A -T -Z -O pri,nice,rtprio,sched,pcy,time) ------
LABEL                          USER           PID   TID  PPID     VSZ    RSS WCHAN            ADDR S PRI  NI RTPRIO SCH PCY     TIME CMD            
u:r:system_app:s0              system        4440  4702  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 EpdgServiceThre
u:r:system_app:s0              system        4440  4704  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 EpdgHandoverThr
u:r:system_app:s0              system        4440  4705  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 EpdgModemSender
u:r:system_app:s0              system        4440  4706  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 HwBinder:4440_1
u:r:system_app:s0              system        4440  4707  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 EpdgServiceThre
u:r:system_app:s0              system        4440  4708  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 EpdgHandoverThr
u:r:system_app:s0              system        4440  4711  3504 3883404 112064 0                   0 S  19   0      -   0  fg 00:00:00 EpdgModemSender
u:r:system_app:s0              system        4440  4911  3504 3883404 112064 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:system_app:s0              system        4458  4458  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:14 ndroid.settings
u:r:system_app:s0              system        4458  4473  3504 4882248 231340 0                   0 S  10   9      -   0  bg 00:00:01 Jit thread pool
u:r:system_app:s0              system        4458  4474  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Signal Catcher
u:r:system_app:s0              system        4458  4475  3504 4882248 231340 0                   0 S  15   4      -   0  bg 00:00:00 ReferenceQueueD
u:r:system_app:s0              system        4458  4476  3504 4882248 231340 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerDaemon
u:r:system_app:s0              system        4458  4477  3504 4882248 231340 0                   0 S  15   4      -   0  bg 00:00:00 FinalizerWatchd
u:r:system_app:s0              system        4458  4478  3504 4882248 231340 0                   0 S  15   4      -   0  bg 00:00:00 HeapTaskDaemon
u:r:system_app:s0              system        4458  4479  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_1
u:r:system_app:s0              system        4458  4486  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_2
u:r:system_app:s0              system        4458  4500  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_3
u:r:system_app:s0              system        4458  4508  3504 4882248 231340 0                   0 S  10   9      -   0  bg 00:00:00 Profile Saver
u:r:system_app:s0              system        4458  4528  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 ConnectivityThr
u:r:system_app:s0              system        4458  4534  3504 4882248 231340 0                   0 S  21  -2      -   0  bg 00:00:00 queued-work-loo
u:r:system_app:s0              system        4458  4535  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:05 RenderThread
u:r:system_app:s0              system        4458  5197  3504 4882248 231340 0                   0 S   0  19      -   0  bg 00:00:00 Thread-6
u:r:system_app:s0              system        4458  5276  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_4
u:r:system_app:s0              system        4458  7324  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 pool-1-thread-1
u:r:system_app:s0              system        4458  7341  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-mem-purge
u:r:system_app:s0              system        4458  7342  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7343  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7344  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7345  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7346  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7347  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7348  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7349  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-utility-wo
u:r:system_app:s0              system        4458  7350  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:02 mali-cmar-backe
u:r:system_app:s0              system        4458  7351  3504 4882248 231340 0                   0 S  29 -10      -   0  bg 00:00:00 mali-hist-dump
u:r:system_app:s0              system        4458  9020  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_5
u:r:system_app:s0              system        4458 11070  3504 4882248 231340 0                   0 S   9  10      -   0  bg 00:00:00 SummaryLoader
u:r:system_app:s0              system        4458 15127  3504 4882248 231340 0                   0 S   9  10      -   0  bg 00:00:00 WifiSettings
u:r:system_app:s0              system        4458 15153  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_6
u:r:system_app:s0              system        4458 16515  3504 4882248 231340 0                   0 S  19   0      -   0  bg 00:00:00 Binder:4458_7
u:r:hal_wifi_supplicant_default:s0 wifi      4521  4521     1 2134908  11144 0                   0 S  19   0      -   0  fg 00:00:00 wpa_supplicant
u:r:priv_app:s0:c512,c768      u0_a40        4633  4633  3504 3872872 107464 0                   0 S  19   0      -   0  fg 00:00:01 id.ext.services
u:r:priv_app:s0:c512,c768      u0_a40        4633  4639  3504 3872872 107464 0                   0 S  10   9      -   0  fg 00:00:00 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a40        4633  4640  3504 3872872 107464 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a40        4633  4643  3504 3872872 107464 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a40        4633  4644  3504 3872872 107464 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a40        4633  4645  3504 3872872 107464 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a40        4633  4646  3504 3872872 107464 0                   0 S  15   4      -   0  fg 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a40        4633  4648  3504 3872872 107464 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4633_1
u:r:priv_app:s0:c512,c768      u0_a40        4633  4649  3504 3872872 107464 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4633_2
u:r:priv_app:s0:c512,c768      u0_a40        4633  4650  3504 3872872 107464 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4633_3
u:r:priv_app:s0:c512,c768      u0_a40        4633  5594  3504 3872872 107464 0                   0 S  19   0      -   0  fg 00:00:00 Binder:4633_4
u:r:priv_app:s0:c512,c768      u0_a40        4633  5595  3504 3872872 107464 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:kernel:s0                  root          4666  4666     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 dhd_eventd
u:r:kernel:s0                  root          4874  4874     2       0      0 0                   0 S  39 -20      -   0  fg 00:00:00 kbase_event
u:r:bsd:s0                     system        4965  4965     1   12296   2600 0                   0 S  19   0      -   0  fg 00:00:00 bsd
u:r:iod:s0                     system        4967  4967     1   10628   2772 0                   0 S  19   0      -   0  fg 00:00:15 iod
u:r:adbd:s0                    shell         4978  4978     1   14692   1352 0                   0 S  19   0      -   0  fg 00:00:06 adbd
u:r:adbd:s0                    shell         4978  4982     1   14692   1352 0                   0 S  19   0      -   0  fg 00:00:00 usb ffs open
u:r:adbd:s0                    shell         4978 19010     1   14692   1352 0                   0 S  19   0      -   0  fg 00:00:00 ->transport
u:r:adbd:s0                    shell         4978 19011     1   14692   1352 0                   0 S  19   0      -   0  fg 00:00:00 <-transport
u:r:priv_app:s0:c512,c768      u0_a103       5077  5077  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 hbox:interactor
u:r:priv_app:s0:c512,c768      u0_a103       5077  5082  3504 4479336 139532 0                   0 S  10   9      -   0  fg 00:00:00 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a103       5077  5083  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a103       5077  5084  3504 4479336 139532 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a103       5077  5085  3504 4479336 139532 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a103       5077  5086  3504 4479336 139532 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a103       5077  5087  3504 4479336 139532 0                   0 S  15   4      -   0  fg 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a103       5077  5088  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5077_1
u:r:priv_app:s0:c512,c768      u0_a103       5077  5089  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5077_2
u:r:priv_app:s0:c512,c768      u0_a103       5077  5090  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5077_3
u:r:priv_app:s0:c512,c768      u0_a103       5077  5092  3504 4479336 139532 0                   0 S  10   9      -   0  fg 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a103       5077  6623  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 TimerThread0
u:r:priv_app:s0:c512,c768      u0_a103       5077  6699  3504 4479336 139532 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a103       5077 22827  3504 4479336 139532 0                   0 S  19   0      -   0  fg 00:00:00 UserFacing2
u:r:platform_app:s0:c512,c768  u0_a16        5094  5094  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:01 oviders.context
u:r:platform_app:s0:c512,c768  u0_a16        5094  5100  3504 3883792 120792 0                   0 S  10   9      -   0  fg 00:00:00 Jit thread pool
u:r:platform_app:s0:c512,c768  u0_a16        5094  5101  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:platform_app:s0:c512,c768  u0_a16        5094  5102  3504 3883792 120792 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:platform_app:s0:c512,c768  u0_a16        5094  5103  3504 3883792 120792 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:platform_app:s0:c512,c768  u0_a16        5094  5104  3504 3883792 120792 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:platform_app:s0:c512,c768  u0_a16        5094  5105  3504 3883792 120792 0                   0 S  15   4      -   0  fg 00:00:00 HeapTaskDaemon
u:r:platform_app:s0:c512,c768  u0_a16        5094  5106  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5094_1
u:r:platform_app:s0:c512,c768  u0_a16        5094  5107  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5094_2
u:r:platform_app:s0:c512,c768  u0_a16        5094  5119  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5094_3
u:r:platform_app:s0:c512,c768  u0_a16        5094  5139  3504 3883792 120792 0                   0 S  10   9      -   0  fg 00:00:00 Profile Saver
u:r:platform_app:s0:c512,c768  u0_a16        5094  5154  3504 3883792 120792 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:platform_app:s0:c512,c768  u0_a16        5094  5915  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:00 FileObserver
u:r:platform_app:s0:c512,c768  u0_a16        5094 12278  3504 3883792 120792 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5094_4
u:r:system_app:s0              system        5108  5108  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:01:50 c.android.sdhms
u:r:system_app:s0              system        5108  5113  3504 3912936 137884 0                   0 S  10   9      -   0  fg 00:00:02 Jit thread pool
u:r:system_app:s0              system        5108  5114  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:system_app:s0              system        5108  5115  3504 3912936 137884 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:system_app:s0              system        5108  5116  3504 3912936 137884 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:system_app:s0              system        5108  5117  3504 3912936 137884 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:system_app:s0              system        5108  5118  3504 3912936 137884 0                   0 S  15   4      -   0  fg 00:00:10 HeapTaskDaemon
u:r:system_app:s0              system        5108  5124  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_1
u:r:system_app:s0              system        5108  5127  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_2
u:r:system_app:s0              system        5108  5148  3504 3912936 137884 0                   0 S  10   9      -   0  fg 00:00:00 Profile Saver
u:r:system_app:s0              system        5108  5152  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:12 SDHMS Handler T
u:r:system_app:s0              system        5108  5158  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_3
u:r:system_app:s0              system        5108  5281  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_4
u:r:system_app:s0              system        5108  5352  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_5
u:r:system_app:s0              system        5108  5378  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_6
u:r:system_app:s0              system        5108  5499  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:05 SDHMS Polling H
u:r:system_app:s0              system        5108  5528  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:04 SDHMS Polling H
u:r:system_app:s0              system        5108  5529  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:00 SDHMS Polling H
u:r:system_app:s0              system        5108  5530  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:00 SDHMS Polling H
u:r:system_app:s0              system        5108  5533  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:03 SDHMS Polling H
u:r:system_app:s0              system        5108  5536  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:02 SDHMS Polling H
u:r:system_app:s0              system        5108  5546  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:02 SDHMS Polling H
u:r:system_app:s0              system        5108  5549  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:00 SDHMS Polling H
u:r:system_app:s0              system        5108  5554  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:04 SDHMS Polling H
u:r:system_app:s0              system        5108  5556  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:31 SDHMS Polling H
u:r:system_app:s0              system        5108  5558  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:00 SDHMS Polling H
u:r:system_app:s0              system        5108  5559  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:00 SDHMS Polling H
u:r:system_app:s0              system        5108  5565  3504 3912936 137884 0                   0 S  18   1      -   0  fg 00:00:00 SDHMS Polling H
u:r:system_app:s0              system        5108  5686  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_7
u:r:system_app:s0              system        5108  5774  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 ConnectivityThr
u:r:system_app:s0              system        5108  8268  3504 3912936 137884 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:system_app:s0              system        5108  8271  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Timer-0
u:r:system_app:s0              system        5108  8665  3504 3912936 137884 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5108_8
u:r:priv_app:s0:c512,c768      u0_a38        5188  5188  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:01:07 .gms.persistent
u:r:priv_app:s0:c512,c768      u0_a38        5188  5193  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:05 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a38        5188  5217  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a38        5188  5229  3504 3987124 192284 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a38        5188  5230  3504 3987124 192284 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a38        5188  5232  3504 3987124 192284 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a38        5188  5233  3504 3987124 192284 0                   0 S  15   4      -   0  fg 00:00:01 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a38        5188  5234  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_1
u:r:priv_app:s0:c512,c768      u0_a38        5188  5242  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_2
u:r:priv_app:s0:c512,c768      u0_a38        5188  5258  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:01 Binder:5188_3
u:r:priv_app:s0:c512,c768      u0_a38        5188  5269  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_4
u:r:priv_app:s0:c512,c768      u0_a38        5188  5289  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:02 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a38        5188  5676  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 FileObserver
u:r:priv_app:s0:c512,c768      u0_a38        5188  5745  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:00 GlobalDispatchi
u:r:priv_app:s0:c512,c768      u0_a38        5188  5823  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:03 GoogleApiHandle
u:r:priv_app:s0:c512,c768      u0_a38        5188  5830  3504 3987124 192284 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a38        5188  5972  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:02 GAC_Executor[0]
u:r:priv_app:s0:c512,c768      u0_a38        5188  5988  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 FlpThread
u:r:priv_app:s0:c512,c768      u0_a38        5188  5999  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:01 GAC_Executor[1]
u:r:priv_app:s0:c512,c768      u0_a38        5188  6121  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 GlobalScheduler
u:r:priv_app:s0:c512,c768      u0_a38        5188  6203  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 ConnectivityThr
u:r:priv_app:s0:c512,c768      u0_a38        5188  6220  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:00 highpool[0]
u:r:priv_app:s0:c512,c768      u0_a38        5188  6263  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:00 highpool[1]
u:r:priv_app:s0:c512,c768      u0_a38        5188  6269  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 GeofencerStateM
u:r:priv_app:s0:c512,c768      u0_a38        5188  6287  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:01 GoogleLocationS
u:r:priv_app:s0:c512,c768      u0_a38        5188  6328  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 MSMuxTR-0
u:r:priv_app:s0:c512,c768      u0_a38        5188  6423  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:00 highpool[2]
u:r:priv_app:s0:c512,c768      u0_a38        5188  6447  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 pool-29-thread-
u:r:priv_app:s0:c512,c768      u0_a38        5188  6517  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_5
u:r:priv_app:s0:c512,c768      u0_a38        5188  6778  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_6
u:r:priv_app:s0:c512,c768      u0_a38        5188  6854  3504 3987124 192284 0                   0 S  10   9      -   0  fg 00:00:00 highpool[3]
u:r:priv_app:s0:c512,c768      u0_a38        5188  8212  3504 3987124 192284 0                   0 S   9  10      -   0  fg 00:00:01 netscheduler-qu
u:r:priv_app:s0:c512,c768      u0_a38        5188  8570  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_7
u:r:priv_app:s0:c512,c768      u0_a38        5188  8571  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:01 Binder:5188_8
u:r:priv_app:s0:c512,c768      u0_a38        5188  8732  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_9
u:r:priv_app:s0:c512,c768      u0_a38        5188  9063  3504 3987124 192284 0                   0 S   9  10      -   0  fg 00:00:00 NearbyMessages
u:r:priv_app:s0:c512,c768      u0_a38        5188  9072  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_A
u:r:priv_app:s0:c512,c768      u0_a38        5188  9094  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 NearbyDirectMai
u:r:priv_app:s0:c512,c768      u0_a38        5188  9131  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_B
u:r:priv_app:s0:c512,c768      u0_a38        5188 21383  3504 3987124 192284 0                   0 S   9  10      -   0  fg 00:00:00 lowpool[66]
u:r:priv_app:s0:c512,c768      u0_a38        5188 21384  3504 3987124 192284 0                   0 S   9  10      -   0  fg 00:00:00 lowpool[67]
u:r:priv_app:s0:c512,c768      u0_a38        5188 21409  3504 3987124 192284 0                   0 S   9  10      -   0  fg 00:00:00 lowpool[68]
u:r:priv_app:s0:c512,c768      u0_a38        5188 22199  3504 3987124 192284 0                   0 S   9  10      -   0  fg 00:00:00 lowpool[71]
u:r:priv_app:s0:c512,c768      u0_a38        5188 22608  3504 3987124 192284 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5188_C
u:r:freecessmonitor:s0         system        5202  5202     1   13064   3540 0                   0 S  19   0      -   0  fg 00:00:01 freecessmonitor
u:r:freecessmonitor:s0         system        5221  5221  5202   18112   3832 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5221  5257  5202   18112   3832 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5223  5223  5202   18112   3836 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5223  5250  5202   18112   3836 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5226  5226  5202   20224   3568 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5226  5243  5202   20224   3568 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5226  5244  5202   20224   3568 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5226  5245  5202   20224   3568 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5226_1
u:r:freecessmonitor:s0         system        5227  5227  5202   20224   3696 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5227  5246  5202   20224   3696 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5227  5247  5202   20224   3696 0                   0 S  19   0      -   0  fg 00:00:00 freecessmod
u:r:freecessmonitor:s0         system        5227  5251  5202   20224   3696 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5227_1
u:r:priv_app:s0:c512,c768      u0_a99        5411  5411  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:32 id.app.launcher
u:r:priv_app:s0:c512,c768      u0_a99        5411  5418  3504 5595980 301760 0                   0 S  10   9      -   0  fg 00:00:01 Jit thread pool
u:r:priv_app:s0:c512,c768      u0_a99        5411  5419  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Signal Catcher
u:r:priv_app:s0:c512,c768      u0_a99        5411  5421  3504 5595980 301760 0                   0 S  15   4      -   0  fg 00:00:00 ReferenceQueueD
u:r:priv_app:s0:c512,c768      u0_a99        5411  5422  3504 5595980 301760 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerDaemon
u:r:priv_app:s0:c512,c768      u0_a99        5411  5423  3504 5595980 301760 0                   0 S  15   4      -   0  fg 00:00:00 FinalizerWatchd
u:r:priv_app:s0:c512,c768      u0_a99        5411  5424  3504 5595980 301760 0                   0 S  15   4      -   0  fg 00:00:00 HeapTaskDaemon
u:r:priv_app:s0:c512,c768      u0_a99        5411  5427  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5411_1
u:r:priv_app:s0:c512,c768      u0_a99        5411  5432  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5411_2
u:r:priv_app:s0:c512,c768      u0_a99        5411  5433  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5411_3
u:r:priv_app:s0:c512,c768      u0_a99        5411  5440  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 Binder:5411_4
u:r:priv_app:s0:c512,c768      u0_a99        5411  5457  3504 5595980 301760 0                   0 S  10   9      -   0  fg 00:00:00 Profile Saver
u:r:priv_app:s0:c512,c768      u0_a99        5411  5523  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 launcher-loader
u:r:priv_app:s0:c512,c768      u0_a99        5411  5639  3504 5595980 301760 0                   0 S   0  19      -   0  fg 00:00:00 loggingThread
u:r:priv_app:s0:c512,c768      u0_a99        5411  5669  3504 5595980 301760 0                   0 S   0  19      -   0  fg 00:00:00 Thread-6
u:r:priv_app:s0:c512,c768      u0_a99        5411  5689  3504 5595980 301760 0                   0 S  21  -2      -   0  fg 00:00:00 queued-work-loo
u:r:priv_app:s0:c512,c768      u0_a99        5411  5763  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 magnifier pixel
u:r:priv_app:s0:c512,c768      u0_a99        5411  5831  3504 5595980 301760 0                   0 S   8  11      -   0  fg 00:00:00 Recents-HighRes
u:r:priv_app:s0:c512,c768      u0_a99        5411  5832  3504 5595980 301760 0                   0 S   9  10      -   0  fg 00:00:00 Recents-TaskRes
u:r:priv_app:s0:c512,c768      u0_a99        5411  5860  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 pool-2-thread-1
u:r:priv_app:s0:c512,c768      u0_a99        5411  5981  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 pool-3-thread-1
u:r:priv_app:s0:c512,c768      u0_a99        5411  5982  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:00 pool-2-thread-2
u:r:priv_app:s0:c512,c768      u0_a99        5411  6014  3504 5595980 301760 0                   0 S  19   0      -   0  fg 00:00:04 RenderThread
u:r:priv_app:s0:c512,c768      u0_a99        5411  6048  3504 5595980 301760 0                   0 S  21  -2      -   0  fg 00:00:00 UiThreadHelper
